popularity,budget,revenue,original_title,cast,director,keywords,runtime,genres,production_companies,vote_count,vote_average,release_year,profit
0.782091,47000000,7191399,1492: Conquest of Paradise,GÃ©rard Depardieu|Armand Assante|Sigourney Weaver|Loren Dean|Ãngela Molina,Ridley Scott,indigenous|discovery of america|the new world|christopher columbus,154,Action|Adventure|Drama|History,Paramount Pictures|Gaumont|France 3 CinÃ©ma|ABC Pictures|LÃ©gende Entreprises,81,6.1,1992,-39808601
0.776089,8000000,17092453,Pet Sematary II,Edward Furlong|Anthony Edwards|Clancy Brown|Jared Rushton|Sarah Trigger,Mary Lambert,underdog|father-son relationship|veterinarian|step father|dog,100,Horror,Paramount Pictures|Columbus Circle Films,50,5.0,1992,9092453
0.775666,31000000,134095253,Scent of a Woman,Al Pacino|Chris O'Donnell|James Rebhorn|Gabrielle Anwar|Philip Seymour Hoffman,Martin Brest,suicide attempt|blindness and impaired vision|thanksgiving|boarding school|prank,157,Drama,Universal Pictures|City Light Films,435,7.1,1992,103095253
0.767389,15000000,44065653,Passenger 57,Wesley Snipes|Bruce Payne|Tom Sizemore|Alex Datcher|Bruce Greenwood,Kevin Hooks,airport|florida|fbi|hijacking|ex-cop,84,Action|Adventure|Thriller,Warner Bros.,138,5.4,1992,29065653
0.766646,3000000,242623,Braindead,Tim Balme|Diana PeÃ±alver|Elizabeth Moody|Ian Watkin|Brenda Kendall,Peter Jackson,poison|new zealand|reanimation|part stop motion|cheating husband,104,Horror|Comedy,WingNut Films|New Zealand Film Commission|Avalon/NFU Studios,166,7.4,1992,-2757377
0.751681,8000000,6739141,Fortress,"Christopher Lambert|Kurtwood Smith|Loryn Locklin|Clifton Collins, Jr.|Jeffrey Combs",Stuart Gordon,prison|cyborg|married couple|future|dystopia,95,Action|Thriller|Science Fiction,Village Roadshow Pictures|Davis Entertainment|Fortress Films,78,5.4,1992,-1260859
0.740663,25000000,411006740,The Bodyguard,Whitney Houston|Kevin Costner|Michele Lamar Richards|Ralph Waite|Gary Kemp,Mick Jackson,sister sister relationship|anonymous letter|diva|bodyguard|oscar award,129,Thriller|Action|Drama|Music|Romance,Tig Productions|Warner Bros.|Kasdan Pictures,338,6.1,1992,386006740
0.685325,45000000,178051587,Patriot Games,Harrison Ford|Anne Archer|Patrick Bergin|Thora Birch|James Fox,Phillip Noyce,assassination|assassin|repayment|ira|jack ryan,117,Drama|Action|Thriller|Crime,Paramount Pictures|Mace Neufeld Productions,219,6.0,1992,133051587
0.682353,10000000,50752337,The Mighty Ducks,Emilio Estevez|Joss Ackland|Lane Smith|Heidi Kling|Josef Sommer,Stephen Herek,sports team|sport|ice hockey|hockey game|winning,101,Comedy|Family,Walt Disney,101,6.5,1992,40752337
0.67938,10000000,4160851,Twin Peaks: Fire Walk with Me,Sheryl Lee|Ray Wise|MÃ¤dchen Amick|Dana Ashbrook|Phoebe Augustine,David Lynch,detective|surreal|murder|suspense|drugs and addiction,125,Drama|Mystery,New Line Cinema,140,6.8,1992,-5839149
0.675696,8000000,21706101,The Player,Tim Robbins|Greta Scacchi|Fred Ward|Whoopi Goldberg|Peter Gallagher,Robert Altman,homicide|blackmail|enemy|hollywood,124,Comedy|Drama,Fine Line Features|Avenue Pictures Productions|Spelling Entertainment|Addis Wechsler Pictures,75,6.4,1992,13706101
0.651726,5000000,12534961,Hellraiser III: Hell on Earth,Kevin Bernhardt|Terry Farrell|Ken Carpenter|Doug Bradley|Paula Marshall,Anthony Hickox,nightclub|game of dice|scuplture|pinhead|cenobyten,93,Horror|Thriller|War,Fifth Avenue Entertainment|Trans Atlantic Entertainment,64,5.1,1992,7534961
0.648937,34000000,48169908,Malcolm X,"Denzel Washington|Angela Bassett|Albert Hall|Al Freeman, Jr.|Delroy Lindo",Spike Lee,islam|new york|prison|assassination|ku klux klan,202,Drama|History,JVC Entertainment|Warner Bros.,201,7.0,1992,14169908
0.566939,40000000,75505856,The Last of the Mohicans,Daniel Day-Lewis|Madeleine Stowe|Russell Means|Eric Schweig|Jodhi May,Michael Mann,secret love|mohawk|18th century|american indian|french and indian war,112,Action|Adventure|Drama|History|Romance,Morgan Creek Productions,422,6.8,1992,35505856
0.548647999999999,220000,2040920,El Mariachi,Carlos Gallardo|Jaime de Hoyos|Peter Marquardt|Reinol Martinez|Ramiro Gomez,Robert Rodriguez,united statesâ€“mexico barrier|legs|arms|paper knife|guitar case,81,Action|Crime|Thriller,Columbia Pictures,116,6.5,1992,1820920
0.539261,11700000,88036683,The Hand that Rocks the Cradle,Annabella Sciorra|Rebecca De Mornay|Matt McCoy|Ernie Hudson|Madeline Zima,Curtis Hanson,loss of child|nanny|destroy|family's daily life|infant,110,Drama|Thriller,Hollywood Pictures|Interscope Communications|Nomura Babcock & Brown,79,6.4,1992,76336683
0.529727,5000000,1862805,Bitter Moon,Hugh Grant|Kristin Scott Thomas|Emmanuelle Seigner|Peter Coyote|Victor Banerjee,Roman Polanski,eroticism|wheelchair|married couple|cruise|longing,139,Thriller|Drama|Romance,R.P. Productions|Columbia Pictures Corporation|Les Films Alain Sarde|Canal+|Timothy Burrill Productions,52,6.9,1992,-3137195
0.499566,27000000,14683921,City of Joy,Patrick Swayze|Om Puri|Pauline Collins|Shabana Azmi|Ayesha Dharker,Roland JoffÃ©,hope|india|calcutta|leper|poor people,132,Drama,TriStar Pictures|Allied Filmmakers|Pricel|Lightmotive,17,6.4,1992,-12316079
0.467233,40000000,107458785,A League of Their Own,Tom Hanks|Geena Davis|Madonna|Lori Petty|Jon Lovitz,Penny Marshall,baseball|world war ii|sport|baseball player|female athlete,128,Comedy|Drama|Family,Columbia Pictures|Parkway Productions,185,6.6,1992,67458785
0.440854,11000000,64088552,My Cousin Vinny,Joe Pesci|Ralph Macchio|Marisa Tomei|Mitchell Whitfield|Fred Gwynne,Jonathan Lynn,prison|southern u.s.|suspicion|cousin|court,120,Comedy|Drama,20th Century Fox,182,7.0,1992,53088552
0.420957,3705538,62548947,The Crying Game,Stephen Rea|Jaye Davidson|Miranda Richardson|Forest Whitaker|Adrian Dunbar,Neil Jordan,transvestism|gay|hostage|love of one's life|northern ireland,112,Romance|Crime|Drama|Thriller,Miramax Films|Channel Four Films|Palace Pictures|Nippon Film Development and Finance Inc.|Eurotrustees,67,6.7,1992,58843409
0.410039,40000000,70100000,Boomerang,Eddie Murphy|Robin Givens|Halle Berry|David Alan Grier|Grace Jones,Reginald Hudlin,role of women|ladykiller|success|ladies' man|chefin,117,Drama|Comedy|Romance,Paramount Pictures,69,5.5,1992,30100000
0.382463,10000000,32101000,The Lawnmower Man,Jeff Fahey|Pierce Brosnan|Jenny Wright|Mark Bringelson|Geoffrey Lewis,Brett Leonard,dream|chimp|manipulation|botanist|virtual reality,108,Horror|Thriller|Science Fiction,New Line Cinema|Allied Vision,82,5.2,1992,22101000
0.397495,6000000,25792310,Candyman,Virginia Madsen|Tony Todd|Xander Berkeley|Kasi Lemmons|Vanessa Williams,Bernard Rose,investigation|urban legend|student|violence|mirror,99,Drama|Horror|Thriller,Propaganda Films|TriStar Pictures|PolyGram Filmed Entertainment,111,6.0,1992,19792310
0.367997,23000000,57138719,Unlawful Entry,Kurt Russell|Ray Liotta|Madeleine Stowe|Roger E. Mosley|Ken Lerner,Jonathan Kaplan,corruption|prostitute|sex|jealousy|fight,117,Crime|Thriller,20th Century Fox|Largo Entertainment|JVC Entertainment Networks,25,5.6,1992,34138719
0.437072999999999,24000000,22518097,Captain Ron,Kurt Russell|Martin Short|Mary Kay Place|Benjamin Salisbury|Meadow Sisto,Thom Eberhardt,monopoly,100,Action|Adventure|Comedy|Family,Touchwood Pacific Partners 1|Touchstone Pictures,29,5.8,1992,-1481903
0.354374,40000000,14358033,Memoirs of an Invisible Man,Chevy Chase|Daryl Hannah|Sam Neill|Michael McKean|Stephen Tobolowsky,John Carpenter,invisible man,99,Action|Comedy|Drama|Fantasy|Science Fiction,Regency Enterprises|Alcor Films|Canal+|Warner Bros.|Cornelius Productions,58,5.3,1992,-25641967
0.346362,10000000,14356479,Rapid Fire,Brandon Lee|Powers Boothe|Nick Mancuso|Raymond J. Barry|Kate Hodge,Dwight H. Little,undercover cop|police corruption|drug lord,95,Action|Thriller,Twentieth Century Fox Film Corporation,18,6.2,1992,4356479
0.309976,60000000,137783840,Far and Away,Tom Cruise|Nicole Kidman|Thomas Gibson|Robert Prosky|Barbara Babcock,Ron Howard,father murder|american dream|suspicion of murder|lovers|kiss,140,Adventure|Drama|Romance|Western,Imagine Entertainment|Universal Pictures,153,6.2,1992,77783840
0.303912,35000000,4651977,Radio Flyer,Elijah Wood|Lorraine Bracco|Adam Baldwin|John Heard|Joseph Mazzello,Richard Donner,step father|physical abuse|abuse,114,Drama,Columbia Pictures|Stonebridge Entertainment|Donner/Shuler-Donner Productions,26,6.3,1992,-30348023
0.296309,5000000,20146880,Juice,Omar Epps|Tupac Shakur|Khalil Kain|Jermaine 'Huggy' Hopkins|Samuel L. Jackson,Ernest R. Dickerson,street gang|black people|rap|hip-hop|violence,96,Action|Crime|Drama|Thriller,Paramount Pictures,55,7.1,1992,15146880
0.294331,10000000,8359717,Seong lung wui,Jackie Chan|Maggie Cheung|Nina Li Chi|Teddy Robin Kwan|James Wong Jim,Ringo Lam|Tsui Hark,mistaken identity|martial arts master|pianist|twins|grand piano,89,Action|Comedy|Foreign,Golden Way Films Ltd.|Hong Kong Film Directors Guild|Dimension Films (US version),40,6.3,1992,-1640283
0.278857,16000000,48017402,Single White Female,Bridget Fonda|Jennifer Jason Leigh|Steven Weber|Peter Friedman|Stephen Tobolowsky,Barbet Schroeder,female nudity|sex|remote control|puppy|basement,107,Thriller,Columbia Pictures,60,6.0,1992,32017402
0.220131,20000000,11390479,Jennifer Eight,Andy GarcÃ­a|Lance Henriksen|Uma Thurman|Graham Beckel|Kathy Baker,Bruce Robinson,fight|blindness and impaired vision|victim|suspense|serial killer,124,Crime|Drama|Mystery,Paramount Pictures,34,5.6,1992,-8609521
0.089502,17000000,4836637,Diggstown,"James Woods|Louis Gossett, Jr.|Bruce Dern|Oliver Platt|Heather Graham",Michael Ritchie,transporter|con man|boxing match|sport,98,Action|Comedy|Drama,Metro-Goldwyn-Mayer (MGM)|Eclectic Films,11,6.3,1992,-12163363
0.063684,3000000,33946224,Strictly Ballroom,Paul Mercurio|Tara Morice|Bill Hunter|Barry Otto|Pat Thomson,Baz Luhrmann,father-son relationship|dancer|experiment,94,Comedy|Drama|Romance,Beyond Films|Australian Film Finance Corporation (AFFC)|M & A,33,6.3,1992,30946224
4.5783,18000000,389925971,Raiders of the Lost Ark,Harrison Ford|Karen Allen|Paul Freeman|Ronald Lacey|John Rhys-Davies,Steven Spielberg,saving the world|riddle|nepal|himalaya|cairo,115,Adventure|Action,Lucasfilm|Paramount Pictures,2506,7.5,1981,371925971
1.94717,2800000,26279000,Private Lessons,Sylvia Kristel|Howard Hesseman|Eric Brown|Meridith Baer|Pamela Jean Bryant,Alan Myerson,female nudity|bathroom|sex|blackmail|chauffeur,87,Romance|Comedy,Jensen Farley Pictures|Barry & Enright Productions,10,6.1,1981,23479000
1.771093,28000000,195312802,For Your Eyes Only,Roger Moore|Carole Bouquet|Chaim Topol|Lynn-Holly Johnson|Julian Glover,John Glen,london|submarine|england|sea|assassin,127,Adventure|Action|Thriller,Eon Productions|Metro-Goldwyn-Mayer (MGM),268,6.0,1981,167312802
1.278646,12000000,29800000,The Fox and the Hound,Mickey Rooney|Kurt Russell|Pearl Bailey|Jack Albertson|Sandy Duncan,Ted Berman|Art Stevens|Richard Rich,based on novel|fox|foxhunting|friendship|dog,82,Adventure|Animation|Drama|Family,Walt Disney Productions,498,6.9,1981,17800000
1.248748,2000000,24600832,Mad Max 2,Mel Gibson|Bruce Spence|Michael Preston|Max Phipps|Vernon Wells,George Miller,boomerang|chase|post-apocalyptic|dystopia|survivor,95,Adventure|Action|Thriller|Science Fiction,Kennedy Miller Productions,501,7.1,1981,22600832
1.114068,11000000,31672907,History of the World: Part I,Mel Brooks|Dom DeLuise|Madeline Kahn|Harvey Korman|Cloris Leachman,Mel Brooks,moses|roman empire|musical|stone age|music,92,Comedy,Twentieth Century Fox Film Corporation|Brooksfilms,91,6.3,1981,20672907
1.055415,10000000,31973249,An American Werewolf in London,David Naughton|Jenny Agutter|Griffin Dunne|John Woodvine|Lila Kaye,John Landis,loss of lover|intensive care|dying and death|village and town|transformation,97,Horror|Comedy,Universal Pictures|Guber/Peters Company|American Werewolf Inc.|Lyncanthrope Films,284,7.0,1981,21973249
1.021218,350000,29400000,The Evil Dead,Bruce Campbell|Ellen Sandweiss|Richard DeManincor|Betsy Baker|Theresa Tilly,Sam Raimi,falsely accused person|beheading|audio tape|log cabin|chain saw,85,Horror,Renaissance Pictures,426,7.2,1981,29050000
1.003963,6000000,50000000,Escape from New York,Kurt Russell|Lee Van Cleef|Ernest Borgnine|Donald Pleasence|Isaac Hayes,John Carpenter,taxi|street gang|u.s. president|war veteran|hostage,99,Science Fiction|Action,AVCO Embassy Pictures|Goldcrest Films International|International Film Investors|City Film,336,6.5,1981,44000000
0.6599,5500000,58972904,Chariots of Fire,Ben Cross|Ian Charleson|Cheryl Campbell|Alice Krige|Nigel Havers,Hugh Hudson,underdog|scotland|jewry|patriotism|olympic games,123,Drama|History,"Twentieth Century Fox Film Corporation|Warner Bros.|Enigma Productions|The Ladd Company|Allied Stars, Ltd.",93,6.6,1981,53472904
0.61576,1250000,21722776,Friday the 13th Part 2,Amy Steel|John Furey|Adrienne King|Kirsten Baker|Betsy Palmer,Steve Miner,camping|summer camp|gore|slasher|b horror,87,Horror|Thriller,Paramount Pictures,134,6.2,1981,20472776
0.564939,2500000,25533818,Halloween II,Jamie Lee Curtis|Donald Pleasence|Charles Cyphers|Jeffrey Kramer|Lance Guest,Rick Rosenthal,sheriff|mask|halloween|michael myers,92,Horror|Thriller,Universal Pictures,162,6.4,1981,23033818
0.514548999999999,7000000,95461682,Arthur,Dudley Moore|Liza Minnelli|John Gielgud|Geraldine Fitzgerald|Jill Eikenberry,Steve Gordon,new york city|1980s|comic drunk,97,Comedy|Drama|Romance,Orion Pictures,45,6.4,1981,88461682
0.510003,1750000,100000,Road Games,Stacy Keach|Jamie Lee Curtis|Marion Edward|Grant Page|Thaddeus Smith,Richard Franklin,australia|truck|suspense|serial killer|hitchhiker,101,Thriller|Horror|Mystery,Essaness Pictures|Quest,12,5.8,1981,-1650000
0.473893,4000000,125728258,Porky's,Dan Monahan|Mark Herrier|Wyatt Knight|Cyril O'Reilly|Tony Ganios,Bob Clark,male nudity|female nudity|sex|florida|virgin,94,Comedy,Melvin Simon Productions|Astral Bellevue PathÃ©,75,6.0,1981,121728258
0.469885,32000000,40382659,Reds,Warren Beatty|Diane Keaton|Edward Herrmann|Jack Nicholson|Jerzy Kosinski,Warren Beatty,journalist|russian revolution 1917,195,Drama|History,Barclays Mercantile Industrial Finance|JRS Productions,25,6.5,1981,8382659
0.439555,18000000,72179579,The Cannonball Run,Burt Reynolds|Roger Moore|Farrah Fawcett|Dean Martin|Dom DeLuise,Hal Needham,cross country race|all-star supporting cast,95,Comedy,Eurasia Investments,64,6.3,1981,54179579
0.426376,12000000,40716963,Absence of Malice,Paul Newman|Sally Field|Bob Balaban|Melinda Dillon|Luther Adler,Sydney Pollack,prosecutor|newspaper reporter,116,Drama|Romance|Thriller,Columbia Pictures Corporation|Mirage Enterprises,16,6.8,1981,28716963
0.41618,5000000,42365581,Time Bandits,John Cleese|Sean Connery|Shelley Duvall|Katherine Helmond|Ian Holm,Terry Gilliam,treasure|map|magic|time travel|titanic,116,Family|Fantasy|Science Fiction|Adventure|Comedy,Handmade Films Ltd.,112,6.1,1981,37365581
0.390801,4100000,14225876,Scanners,Stephen Lack|Jennifer O'Neill|Michael Ironside|Patrick McGoohan|Lawrence Dane,David Cronenberg,telepathy|telekinesis|mind control|psychic power|murder,103,Horror|Science Fiction|Thriller,Canadian Film Development Corporation (CFDC)|Filmplan|Victor Solnicki Productions,93,6.2,1981,10125876
0.435412,10000000,85300000,Stripes,Bill Murray|Harold Ramis|Warren Oates|P.J. Soles|Sean Young,Ivan Reitman,date|ex-girlfriend|us army|military spoof,106,Action|Comedy,Columbia Pictures Industries,108,6.5,1981,75300000
0.336233,16000000,17374595,Outland,Sean Connery|Peter Boyle|Frances Sternhagen|James Sikking|Kika Markham,Peter Hyams,jupiter|wife husband relationship|marshal|wife|dystopia,112,Science Fiction,The Ladd Company|Outland Productions,62,5.7,1981,1374595
0.312053,3000000,216166,Dead & Buried,James Farentino|Melody Anderson|Jack Albertson|Nancy Locke|Robert Englund,Gary Sherman,sheriff|murder|corpse,94,Horror|Mystery,Barclays Mercantile Industrial Finance,18,5.9,1981,-2783834
0.308408,18000000,12000000,Blow Out,John Travolta|Nancy Allen|John Lithgow|Dennis Franz|Peter Boyden,Brian De Palma,audio tape|hitman|president elections|noises|yell,108,Drama|Mystery|Thriller,Cinema 77,90,7.4,1981,-6000000
0.29368,18000000,6000000,Dragonslayer,Peter MacNicol|Caitlin Clarke|Ralph Richardson|John Hallam|Peter Eyre,Matthew Robbins,secret identity|swordplay|fight|queen|virgin,108,Fantasy,Paramount Pictures|Walt Disney Productions,21,6.7,1981,-12000000
0.265411,1000000,17985893,The Howling,Patrick Macnee|Dennis Dugan|Christopher Stone|Belinda Balaski|Kevin McCarthy,Joe Dante,insane asylum|werewolf|newswoman,91,Drama|Horror,AVCO Embassy Pictures|International Film Investors|Wescom Productions,58,6.3,1981,16985893
0.237765,14000000,35856053,Taps,George C. Scott|Timothy Hutton|Ronny Cox|Sean Penn|Tom Cruise,Harold Becker,military academy|hostile takeover|teenager fighting adult|die hard scenario|last stand,126,Drama,Twentieth Century Fox Film Corporation,35,6.3,1981,21856053
0.20326,15000000,41092328,Clash of the Titans,Laurence Olivier|Claire Bloom|Maggie Smith|Jack Gwillim|Harry Hamlin,Desmond Davis,riddle|mythology|greek mythology|octopus|pegasus,118,Adventure|Fantasy|Family,Metro-Goldwyn-Mayer (MGM)|Peerford Ltd.,96,6.7,1981,26092328
0.049718,8500000,29916207,Neighbors,John Belushi|Kathryn Walker|Cathy Moriarty|Dan Aykroyd|Tim Kazurinsky,John G. Avildsen,family abandonment|dinner|cult film|sexual desire|mailbox,94,Comedy,Columbia Pictures,14,4.4,1981,21416207
4.480733,75000000,816969268,Independence Day,Will Smith|Bill Pullman|Jeff Goldblum|Mary McDonnell|Judd Hirsch,Roland Emmerich,spacecraft|patriotism|countdown|invasion|independence day,145,Action|Adventure|Science Fiction,Twentieth Century Fox Film Corporation|Centropolis Entertainment,2000,6.6,1996,741969268
3.293387,80000000,457696359,Mission: Impossible,Tom Cruise|Jon Voight|Emmanuelle BÃ©art|Henry Czerny|Jean Reno,Brian De Palma,paris|london|cia|terrorist|secret identity,110,Adventure|Action|Thriller,Paramount Pictures|Cruise/Wagner Productions,1754,6.5,1996,377696359
2.94792,4000000,16491080,Trainspotting,Ewan McGregor|Ewen Bremner|Jonny Lee Miller|Robert Carlyle|Kelly Macdonald,Danny Boyle,loss of child|drug addiction|ecstasy|drug dealer|junkie,93,Drama|Crime,Channel Four Films|Noel Gay Motion Picture Company|Figment Films,1163,7.6,1996,12491080
2.775756,7000000,60611975,Fargo,William H. Macy|Frances McDormand|Steve Buscemi|Peter Stormare|Kristin RudrÃ¼d,Joel Coen,cheating|ransom|salesclerk|winter|auto,98,Crime|Drama|Thriller,PolyGram Filmed Entertainment|Working Title Films,1093,7.6,1996,53611975
2.055908,75000000,335062621,The Rock,Sean Connery|Nicolas Cage|Ed Harris|John Spencer|David Morse,Michael Bay,san francisco|fbi|gas attack|alcatraz|hostage situation,136,Action|Adventure|Thriller,Hollywood Pictures|Don Simpson/Jerry Bruckheimer Films,930,6.8,1996,260062621
2.036325,70000000,101371017,Mars Attacks!,Jack Nicholson|Glenn Close|Annette Bening|Pierce Brosnan|Danny DeVito,Tim Burton,saving the world|total destruction|magic language|white house|mars,106,Comedy|Fantasy|Science Fiction,Tim Burton Productions,806,5.9,1996,31371017
